geohash_5,NAVSTAT,freq,rnk
t7tnj,15.0,1,1
t7tnk,15.0,1,1
t7u2x,15.0,1,1
t7u37,15.0,1,1
t7u6j,15.0,1,1
t7u6t,15.0,1,1
t7u81,15.0,1,1
t7u8w,15.0,1,1
t7u8x,15.0,1,1
t7u98,15.0,1,1
t7u9b,15.0,1,1
t7u9k,15.0,1,1
t7ub4,15.0,1,1
t7urx,15.0,1,1
t7uxu,15.0,1,1
t7uzb,15.0,2,1
t7uzp,15.0,1,1
t7uzs,15.0,1,1
t7uzy,15.0,1,1
t7v00,15.0,1,1
t7v03,15.0,1,1
t7v07,15.0,1,1
t7v0t,0.0,1,1
t7v0z,0.0,1,1
t7v3m,0.0,1,1
t7v3x,0.0,1,1
t7v98,0.0,1,1
t7vd5,0.0,1,1
t7vdx,0.0,1,1
t7vez,0.0,1,1
t7vfg,0.0,1,1
t7vfz,0.0,1,1
t7vgk,0.0,1,1
t7vgp,0.0,1,1
t7vkz,15.0,1,1
t7vmd,15.0,1,1
t7vme,1.0,1,1
t7vmm,15.0,1,1
t7vnk,15.0,1,1
t7vns,15.0,1,1
t7vpg,15.0,1,1
t7vrc,15.0,1,1
t7vsk,15.0,1,1
t7w0e,15.0,1,1
t7w0g,15.0,1,1
t7w0m,15.0,1,1
t7w12,15.0,1,1
t7wxz,0.0,1,1
t7wz9,15.0,1,1
t7xex,0.0,1,1
t7xfv,0.0,1,1
t7xfx,0.0,1,1
t7xg6,0.0,1,1
t7xjx,0.0,1,1
t7xm9,0.0,1,1
t7xmj,0.0,1,1
t7xn9,0.0,1,1
t7xs3,0.0,1,1
t7xs5,0.0,1,1
t7xvx,0.0,1,1
t7y3d,0.0,1,1
t7y4d,0.0,1,1
t7y4j,0.0,1,1
t7y53,15.0,1,1
t7y8d,0.0,1,1
t7yh7,0.0,1,1
t7yjh,0.0,1,1
t7yjz,0.0,1,1
t7yqv,0.0,1,1
t7yrp,0.0,1,1
t7yx2,0.0,1,1
t7yx6,0.0,1,1
t7zjk,0.0,1,1
t7znp,0.0,1,1
t7zpj,0.0,1,1
t7zpy,0.0,1,1
t7zq7,0.0,1,1
t7zxw,0.0,1,1
t800h,0.0,1,1
t800n,0.0,1,1
t800p,0.0,1,1
t8027,0.0,1,1
t802s,0.0,1,1
t802t,0.0,1,1
t802x,0.0,1,1
t808b,0.0,1,1
t809j,0.0,1,1
t809n,0.0,1,1
t809r,0.0,1,1
t80cs,0.0,1,1
t80cz,0.0,1,1
t80p4,0.0,1,1
t80pk,0.0,1,1
t80pm,0.0,1,1
t80px,0.0,1,1
t80rb,0.0,1,1
t811b,0.0,1,1
t811g,0.0,1,1
t814n,0.0,1,1
t8163,0.0,1,1
t816s,0.0,1,1
t816t,0.0,1,1
t816w,0.0,1,1
t816z,0.0,1,1
t81e5,0.0,1,1
t81eh,0.0,2,1
t81gd,0.0,1,1
t81ge,0.0,1,1
t81gz,0.0,1,1
t822j,0.0,1,1
t822m,0.0,1,1
t8289,0.0,1,1
t828d,0.0,1,1
t829j,0.0,1,1
t829p,0.0,1,1
t82cd,0.0,2,1
t82cv,0.0,1,1
t8343,0.0,1,1
t8370,0.0,1,1
t8377,0.0,2,1
t83ec,0.0,2,1
t83s5,0.0,1,1
t83sj,0.0,1,1
t83u9,0.0,1,1
t83ud,0.0,1,1
t83vq,0.0,1,1
t845b,0.0,1,1
t84h1,0.0,1,1
t84h4,0.0,1,1
t84hq,0.0,1,1
t84hr,0.0,1,1
t84kt,0.0,2,1
t84kv,0.0,1,1
t84t5,0.0,3,1
t84tq,0.0,1,1
t84v2,0.0,1,1
t84vd,0.0,1,1
t84vu,0.0,1,1
t84vy,0.0,1,1
t85jb,0.0,1,1
t85nq,0.0,2,1
t85qu,0.0,1,1
t85qv,0.0,1,1
t85x1,0.0,2,1
t85x5,0.0,1,1
t85xk,0.0,1,1
t85xq,0.0,1,1
t85xx,0.0,1,1
t85zv,0.0,2,1
t85zy,0.0,1,1
t86j2,0.0,1,1
t86jd,0.0,1,1
t86ju,0.0,1,1
t86nn,0.0,1,1
t86q7,0.0,1,1
t86qe,0.0,1,1
t86qv,0.0,1,1
t86qz,0.0,1,1
t86x0,0.0,1,1
t86xw,0.0,1,1
t86xz,0.0,1,1
t8db5,0.0,1,1
t8dbk,0.0,1,1
t8e1h,0.0,1,1
t8e38,0.0,1,1
t8e3d,0.0,1,1
t8e3u,0.0,1,1
t8e6n,0.0,1,1
t8ed2,0.0,1,1
t8ede,0.0,1,1
t8eds,0.0,2,1
t8eg0,0.0,2,1
t8egs,0.0,2,1
t8euz,0.0,1,1
t8evp,0.0,1,1
t8k07,0.0,1,1
t8k0k,0.0,1,1
t8k2v,0.0,1,1
t8k3p,0.0,1,1
t8k90,0.0,2,1
t8k9k,0.0,1,1
t8kc8,0.0,1,1
t8kcc,0.0,1,1
t8kf3,0.0,1,1
t8kf4,0.0,1,1
t8kfc,0.0,1,1
t8kfy,0.0,1,1
t8kg2,0.0,1,1
t8ktr,0.0,1,1
t8kub,0.0,1,1
t8kxq,0.0,1,1
t8mhz,0.0,1,1
t8mxd,0.0,1,1
t8n84,0.0,1,1
t8n8k,0.0,1,1
t8nb5,0.0,1,1
t8nbc,0.0,1,1
t8ncn,0.0,1,1
t8p09,0.0,1,1
t8p0d,0.0,1,1
t8p1d,0.0,1,1
t8p1z,0.0,1,1
t8p31,0.0,1,1
t8p37,0.0,1,1
t8p3x,0.0,1,1
t8p64,0.0,1,1
t8p6w,0.0,1,1
t8pdf,0.0,1,1
t8pdn,0.0,1,1
t8per,0.0,1,1
t8pf2,0.0,1,1
t8pfu,0.0,1,1
t8pgs,0.0,1,1
t8pup,0.0,1,1
t8s9m,0.0,1,1
t8sds,0.0,1,1
t8seg,0.0,1,1
t8seh,0.0,2,1
t8sj0,0.0,1,1
t8smz,0.0,1,1
t8sn3,0.0,1,1
t8sn6,0.0,1,1
t8sps,15.0,1,1
t8spx,0.0,1,1
t8spz,15.0,60,1
t8sqn,0.0,1,1
t8squ,0.0,1,1
t8sqv,0.0,1,1
t8sr9,15.0,1,1
t8srb,1.0,375,1
t8sre,0.0,1,1
t8srk,0.0,1,1
t8sru,15.0,1,1
t8st0,0.0,1,1
t8st1,0.0,1,1
t8t8m,0.0,1,1
t8tc0,0.0,1,1
t8tfm,0.0,1,1
t8u20,0.0,2,1
t8u21,0.0,1,1
t8u22,0.0,1,1
t8u23,0.0,2,1
t8u24,15.0,2,1
t8u27,8.0,2,1
t8u2j,0.0,2,1
t8u2k,0.0,1,1
t8u2n,0.0,3,1
t8u80,0.0,1,1
t8u81,0.0,1,1
t8u82,0.0,1,1
t8u86,0.0,1,1
t8u8p,8.0,1,1
t8u8q,0.0,1,1
t8u8r,0.0,1,1
t8u8u,8.0,1,1
t8ub9,0.0,1,1
t8ubc,0.0,1,1
t8ubh,8.0,1,1
t8ubp,8.0,1,1
t8uc0,8.0,1,1
t8uch,0.0,1,1
t8ucj,0.0,1,1
t8ucr,0.0,2,1
t8v03,8.0,1,1
t8v18,0.0,1,1
t8v1e,8.0,1,1
t8v1f,0.0,1,1
t8v1g,0.0,1,1
t8v3f,8.0,1,1
t8v4n,0.0,1,1
t8v4r,0.0,2,1
t8v4x,0.0,1,1
t8v62,0.0,1,1
t8v6g,0.0,2,1
t8v6h,8.0,1,1
t8v6u,0.0,1,1
t8v7j,0.0,1,1
t8v7q,0.0,1,1
t8v8v,8.0,1,1
t8vbf,8.0,1,1
t8vbu,8.0,1,1
t8vd2,8.0,1,1
t8vd3,8.0,1,1
t8vdw,8.0,1,1
t8ve2,0.0,1,1
t8ved,0.0,1,1
t8vf9,8.0,1,1
t8vsn,0.0,1,1
t8vsr,0.0,1,1
t8vu2,0.0,1,1
t8vu9,0.0,2,1
t8vug,0.0,1,1
t8vuu,0.0,1,1
t8vvn,15.0,2,1
t8vvr,0.0,1,1
t8w51,0.0,1,1
t8whq,0.0,1,1
t8wm1,0.0,1,1
t8wqj,0.0,1,1
t8wxu,0.0,1,1
t8y1j,8.0,1,1
t8y37,8.0,1,1
t8y3q,8.0,1,1
t8y54,8.0,1,1
t8y5k,8.0,1,1
t8y96,8.0,1,1
t8yj2,0.0,1,1
t8yj3,0.0,1,1
t8yjd,15.0,1,1
t8ynj,0.0,2,1
t8ynn,0.0,2,1
t8yq3,0.0,1,1
t8yq9,0.0,1,1
t8yqd,0.0,1,1
t8yqv,0.0,1,1
t8yrn,0.0,1,1
t8yrp,15.0,1,1
t8ysh,8.0,1,1
t8ysn,8.0,1,1
t8yus,8.0,1,1
t8yux,8.0,1,1
t8yx2,0.0,2,1
t8yxd,15.0,1,1
t8yxu,0.0,2,1
t8z48,0.0,1,1
t8z54,0.0,1,1
t8z5s,0.0,1,1
t8z6j,8.0,1,1
t8zd0,8.0,1,1
t8zdq,8.0,2,1
t8zfq,8.0,1,1
t8zjp,8.0,1,1
t8zk8,0.0,1,1
t8zmm,8.0,1,1
t8zmv,0.0,1,1
t8zqz,15.0,1,1
t8zr7,15.0,1,1
t8zvb,0.0,1,1
t8zvp,0.0,1,1
t8zw9,0.0,1,1
t8zwb,0.0,1,1
t8zwk,0.0,1,1
t8zyh,8.0,1,1
t96pv,15.0,1,1
t96qz,15.0,1,1
t96rb,15.0,1,1
t96rd,15.0,1,1
t96rh,15.0,1,1
t96vc,15.0,1,1
t96vm,15.0,1,1
t96w9,15.0,1,1
t96wj,15.0,1,1
t96ww,0.0,1,1
t96x0,0.0,1,1
t96xe,0.0,1,1
t96xf,0.0,1,1
t96xt,15.0,1,1
t96y5,0.0,1,1
t96yj,0.0,1,1
t96yw,0.0,1,1
t96z0,0.0,1,1
t96z1,15.0,1,1
t977g,15.0,1,1
t97e3,15.0,1,1
t97e4,15.0,1,1
t97f6,15.0,1,1
t97f8,15.0,1,1
t97fn,15.0,1,1
t97fv,0.0,1,1
t97fx,0.0,1,1
t97g4,0.0,1,1
t97gv,15.0,1,1
t97gw,15.0,1,1
t97hq,15.0,1,1
t97j1,15.0,1,1
t97j8,0.0,1,1
t97jn,0.0,1,1
t97k2,15.0,1,1
t97kc,0.0,1,1
t97ks,0.0,1,1
t97kz,15.0,1,1
t97m8,15.0,1,1
t97mx,15.0,1,1
t97n5,0.0,1,1
t97n8,15.0,1,1
t97nb,0.0,1,1
t97nh,15.0,1,1
t97nk,0.0,1,1
t97q4,15.0,1,1
t97qy,15.0,1,1
t97r2,15.0,1,1
t97rj,15.0,1,1
t97s9,15.0,1,1
t97sm,15.0,1,1
t97sq,0.0,1,1
t97sr,0.0,1,1
t97sz,15.0,1,1
t97th,15.0,1,1
t97um,0.0,1,1
t97vu,15.0,1,1
t97we,15.0,1,1
t97wp,15.0,1,1
t98gu,0.0,1,1
t98jx,0.0,1,1
t98m9,0.0,1,1
t98mg,0.0,1,1
t98mk,0.0,1,1
t98mn,0.0,1,1
t98n4,0.0,1,1
t98nu,0.0,1,1
t98pk,0.0,1,1
t98ps,0.0,1,1
t98q1,0.0,1,1
t98qh,0.0,1,1
t98r1,0.0,1,1
t98r6,0.0,1,1
t98sb,0.0,1,1
t98sr,0.0,2,1
t98sx,0.0,1,1
t98sz,0.0,1,1
t98t8,0.0,1,1
t98tj,0.0,1,1
t98u4,0.0,1,1
t98uk,0.0,1,1
t98un,0.0,1,1
t98vc,0.0,1,1
t98ve,0.0,1,1
t98vt,0.0,1,1
t98wj,0.0,1,1
t994y,0.0,1,1
t994z,0.0,1,1
t9953,0.0,1,1
t9955,0.0,1,1
t9957,0.0,1,1
t995k,0.0,1,1
t995m,0.0,1,1
t995u,0.0,1,1
t995x,0.0,1,1
t996c,0.0,1,1
t996j,0.0,1,1
t996m,0.0,1,1
t996p,0.0,1,1
t996t,0.0,1,1
t996z,0.0,1,1
t9976,0.0,1,1
t999r,15.0,2,1
t999s,0.0,1,1
t999x,0.0,1,1
t99bg,15.0,1,1
t99bw,15.0,1,1
t99c5,15.0,1,1
t99cg,0.0,1,1
t99cj,0.0,1,1
t99d0,0.0,1,1
t99d1,0.0,1,1
t99de,0.0,1,1
t99ee,0.0,1,1
t99eh,15.0,1,1
t99f8,15.0,1,1
t99fk,15.0,1,1
t99g2,0.0,1,1
t99g4,15.0,1,1
t99hy,0.0,1,1
t99j5,0.0,1,1
t99kh,0.0,1,1
t9b7b,0.0,1,1
t9b7x,0.0,1,1
t9b7y,0.0,1,1
t9bcz,0.0,1,1
t9bdu,0.0,1,1
t9be5,0.0,1,1
t9ben,0.0,1,1
t9bf3,0.0,1,1
t9bfj,0.0,1,1
t9bh1,0.0,1,1
t9bh3,0.0,1,1
t9bhj,0.0,1,1
t9bhr,0.0,1,1
t9c1r,0.0,2,1
t9c1z,0.0,1,1
t9c2z,0.0,1,1
t9c85,0.0,1,1
t9d03,15.0,1,1
t9d07,15.0,1,1
t9d08,15.0,1,1
t9d0v,0.0,1,1
t9d13,0.0,1,1
t9d19,15.0,1,1
t9d1k,15.0,1,1
t9d26,0.0,1,1
t9d2c,15.0,1,1
t9d2d,0.0,1,1
t9d2m,0.0,1,1
t9d2n,0.0,1,1
t9d3t,0.0,1,1
t9d49,0.0,1,1
t9d60,0.0,1,1
t9d84,15.0,1,1
t9d93,0.0,1,1
t9d9h,0.0,1,1
t9dbq,15.0,1,1
t9dpm,0.0,1,1
t9dpp,0.0,1,1
t9dqf,0.0,1,1
t9dsr,0.0,1,1
t9dtz,0.0,1,1
t9dvq,0.0,1,1
t9e9q,0.0,1,1
t9eef,0.0,1,1
t9eet,0.0,1,1
t9eg3,0.0,1,1
t9egh,0.0,1,1
t9es0,0.0,1,1
t9hxf,0.0,2,1
t9hzc,0.0,1,1
t9jpy,0.0,1,1
t9jqg,15.0,1,1
t9jr1,0.0,1,1
t9jrc,15.0,1,1
t9jrd,15.0,1,1
t9jrs,15.0,1,1
t9jry,15.0,1,1
t9jtf,15.0,1,1
t9jtt,0.0,1,1
t9jut,15.0,1,1
t9jx4,15.0,1,1
t9jxg,15.0,1,1
t9jxj,15.0,1,1
t9jye,15.0,1,1
t9jyr,15.0,1,1
t9jyz,15.0,1,1
t9jz6,15.0,1,1
t9jzb,15.0,1,1
t9jzc,15.0,1,1
t9jzg,15.0,1,1
t9jzw,15.0,1,1
t9jzy,15.0,1,1
t9k1d,15.0,1,1
t9k1n,0.0,1,1
t9k2d,0.0,1,1
t9k2j,0.0,1,1
t9k3f,15.0,1,1
t9k3s,15.0,1,1
t9k4n,0.0,1,1
t9k57,15.0,1,1
t9k59,15.0,1,1
t9k5h,0.0,1,1
t9k5k,15.0,1,1
t9k6b,0.0,1,1
t9k6g,15.0,1,1
t9k6j,15.0,1,1
t9k6y,15.0,1,1
t9k73,0.0,1,1
t9k8v,15.0,1,1
t9k94,15.0,1,1
t9k9e,15.0,1,1
t9k9q,0.0,1,1
t9kb9,15.0,1,1
t9kbc,15.0,1,1
t9kbp,0.0,1,1
t9kbq,0.0,1,1
t9kcg,15.0,1,1
t9kcx,0.0,1,1
t9kd9,15.0,1,1
t9kf1,15.0,1,1
t9kf4,0.0,1,1
t9kgh,15.0,1,1
t9kj6,15.0,1,1
t9kjj,15.0,1,1
t9kke,15.0,1,1
t9kkp,15.0,1,1
t9ks4,0.0,1,1
t9kzs,0.0,1,1
t9m03,15.0,1,1
t9m0z,15.0,1,1
t9m17,15.0,1,1
t9m29,15.0,1,1
t9m2f,15.0,1,1
t9m2k,15.0,1,1
t9m2x,15.0,1,1
t9m30,15.0,1,1
t9m3u,15.0,1,1
t9m3x,15.0,1,1
t9m4b,15.0,1,1
t9m4d,15.0,1,1
t9m4q,15.0,1,1
t9m8j,15.0,1,1
t9m9h,15.0,1,1
t9mbd,15.0,1,1
t9mbs,15.0,1,1
t9mj3,0.0,1,1
t9mmy,0.0,1,1
t9mnf,0.0,1,1
t9mnr,0.0,1,1
t9myw,15.0,1,1
t9mze,15.0,1,1
t9n5x,0.0,1,1
t9n6y,15.0,1,1
t9n7h,15.0,1,1
t9n8p,15.0,1,1
t9n9z,15.0,1,1
t9nb2,0.0,3,1
t9nbe,15.0,1,1
t9nbv,0.0,2,1
t9nck,15.0,1,1
t9nd9,15.0,1,1
t9nh5,15.0,1,1
t9nmb,15.0,1,1
t9nmt,15.0,1,1
t9nmu,0.0,1,1
t9nn9,15.0,1,1
t9nnh,15.0,1,1
t9nnq,0.0,1,1
t9np2,15.0,1,1
t9npj,15.0,1,1
t9npu,15.0,1,1
t9nqf,15.0,1,1
t9nqr,15.0,1,1
t9nrb,15.0,1,1
t9nrg,15.0,1,1
t9nrv,15.0,1,1
t9nt6,15.0,1,1
t9ntp,15.0,1,1
t9ntz,15.0,1,1
t9nue,15.0,1,1
t9nup,15.0,1,1
t9nus,15.0,1,1
t9nvg,15.0,1,1
t9nvr,15.0,1,1
t9nvt,15.0,1,1
t9nvx,15.0,1,1
t9nwc,0.0,1,1
t9nwj,15.0,1,1
t9nwq,0.0,1,1
t9nxc,15.0,2,1
t9nxq,15.0,1,1
t9nyq,15.0,1,1
t9nyt,15.0,1,1
t9nzb,0.0,1,1
t9nzf,15.0,1,1
t9nzv,15.0,1,1
t9p0b,15.0,1,1
t9p0j,15.0,1,1
t9p0k,15.0,1,1
t9p10,15.0,1,1
t9p13,0.0,1,1
t9p1e,15.0,1,1
t9p1s,15.0,1,1
t9p1y,15.0,1,1
t9p4p,0.0,1,1
t9p5v,15.0,1,1
t9p5z,15.0,1,1
t9p63,15.0,1,1
t9p66,15.0,1,1
t9p6e,15.0,1,1
t9p6v,15.0,2,1
t9p6z,15.0,1,1
t9p76,15.0,1,1
t9p7n,15.0,1,1
t9p7s,15.0,1,1
t9pb2,0.0,1,1
t9pb8,0.0,1,1
t9pcm,0.0,1,1
t9pcw,15.0,1,1
t9pdd,15.0,1,1
t9pe0,15.0,2,1
t9pe2,15.0,1,1
t9pe6,15.0,1,1
t9pe7,15.0,1,1
t9pee,15.0,1,1
t9pet,15.0,1,1
t9pev,0.0,1,1
t9pey,0.0,1,1
t9pez,15.0,1,1
t9pf1,15.0,1,1
t9pfu,15.0,1,1
t9pg0,15.0,1,1
t9pg6,15.0,2,1
t9pgd,15.0,1,1
t9pgf,15.0,1,1
t9pgg,15.0,1,1
t9pgm,15.0,3,1
t9pgn,15.0,1,1
t9pgv,15.0,2,1
t9pgx,15.0,2,1
t9pgy,15.0,1,1
t9ph2,15.0,1,1
t9phh,15.0,1,1
t9pj6,15.0,1,1
t9pjh,15.0,1,1
t9pju,15.0,1,1
t9pkb,0.0,1,1
t9pkc,15.0,1,1
t9pks,0.0,1,1
t9pkx,15.0,1,1
t9pm4,15.0,1,1
t9pmz,15.0,1,1
t9ppf,15.0,1,1
t9ppt,0.0,1,1
t9ppu,15.0,2,1
t9ppy,15.0,1,1
t9pqc,15.0,1,1
t9pqe,15.0,1,1
t9pqg,15.0,1,1
t9pqk,15.0,1,1
t9pqn,15.0,1,1
t9pqq,15.0,1,1
t9pqx,15.0,1,1
t9pqy,15.0,1,1
t9pqz,15.0,1,1
t9pr0,15.0,1,1
t9pr9,15.0,1,1
t9prb,15.0,2,1
t9prc,0.0,1,1
t9prd,15.0,1,1
t9prf,15.0,1,1
t9prg,15.0,1,1
t9prh,15.0,3,1
t9prj,15.0,1,1
t9prk,15.0,1,1
t9prn,0.0,1,1
t9prt,15.0,1,1
t9prv,0.0,1,1
t9ps3,15.0,1,1
t9ps5,15.0,1,1
t9ps6,15.0,1,1
t9psj,15.0,1,1
t9psp,15.0,1,1
t9psu,15.0,1,1
t9psv,15.0,1,1
t9pt5,15.0,1,1
t9pt6,15.0,1,1
t9ptc,15.0,1,1
t9ptf,15.0,1,1
t9ptg,15.0,1,1
t9ptj,15.0,1,1
t9ptp,15.0,2,1
t9pts,15.0,2,1
t9ptt,15.0,1,1
t9pu1,15.0,2,1
t9pu5,15.0,1,1
t9pu6,0.0,1,1
t9pu7,15.0,3,1
t9pu8,15.0,1,1
t9pud,15.0,2,1
t9puk,15.0,1,1
t9pux,15.0,1,1
t9puy,0.0,1,1
t9puz,15.0,2,1
t9pv3,15.0,1,1
t9pv5,15.0,1,1
t9pv6,0.0,1,1
t9pvm,0.0,1,1
t9pw1,15.0,1,1
t9pw2,15.0,2,1
t9pw9,15.0,1,1
t9pwb,0.0,1,1
t9pwc,15.0,1,1
t9pwd,0.0,1,1
t9pwj,0.0,1,1
t9pwn,15.0,1,1
t9px0,15.0,1,1
t9pxc,0.0,1,1
t9pxu,0.0,1,1
t9pxz,15.0,1,1
t9pyv,15.0,1,1
t9pyy,15.0,2,1
t9pzb,15.0,2,1
t9pzc,15.0,1,1
t9pze,15.0,1,1
t9pzf,15.0,1,1
t9pzk,15.0,2,1
t9pzn,15.0,2,1
t9pzy,15.0,1,1
t9q01,0.0,1,1
t9q2w,15.0,1,1
t9q37,0.0,1,1
t9q3g,15.0,1,1
t9q5m,0.0,1,1
t9q5w,15.0,1,1
t9q63,15.0,1,1
t9q6c,0.0,1,1
t9q6s,0.0,1,1
t9q7v,15.0,1,1
t9q8f,0.0,1,1
t9q9p,0.0,1,1
t9q9z,15.0,1,1
t9qbt,0.0,1,1
t9qbz,0.0,1,1
t9qc7,15.0,1,1
t9qcd,15.0,1,1
t9qcj,0.0,1,1
t9qcm,0.0,1,1
t9qcv,15.0,1,1
t9qcw,15.0,1,1
t9qcx,15.0,1,1
t9qcy,15.0,2,1
t9qdg,15.0,1,1
t9qdm,15.0,1,1
t9qdp,15.0,1,1
t9qe1,15.0,2,1
t9qe7,15.0,1,1
t9qeg,15.0,1,1
t9qej,15.0,1,1
t9qem,15.0,1,1
t9qen,15.0,1,1
t9qep,15.0,2,1
t9qes,15.0,3,1
t9qez,15.0,1,1
t9qf1,15.0,1,1
t9qf3,15.0,1,1
t9qf9,15.0,2,1
t9qfb,15.0,1,1
t9qfc,15.0,1,1
t9qfg,15.0,1,1
t9qfh,15.0,3,1
t9qfp,15.0,1,1
t9qft,15.0,1,1
t9qg5,15.0,1,1
t9qg6,15.0,1,1
t9qgb,15.0,1,1
t9qgy,15.0,1,1
t9qgz,0.0,1,1
t9qhg,15.0,1,1
t9qjb,15.0,1,1
t9qkg,15.0,1,1
t9qkk,15.0,1,1
t9qkx,15.0,3,1
t9qm4,15.0,1,1
t9qm9,15.0,1,1
t9qmd,15.0,1,1
t9qme,15.0,1,1
t9qmf,15.0,3,1
t9qmk,15.0,1,1
t9qmq,0.0,1,1
t9qmz,15.0,1,1
t9qnr,15.0,1,1
t9qnx,15.0,3,1
t9qp6,15.0,1,1
t9qp7,15.0,2,1
t9qpd,15.0,2,1
t9qph,15.0,1,1
t9qpm,15.0,1,1
t9qps,15.0,1,1
t9qq0,15.0,2,1
t9qq2,15.0,1,1
t9qqq,15.0,1,1
t9qqs,15.0,1,1
t9qqt,15.0,1,1
t9qqu,15.0,2,1
t9qr3,15.0,1,1
t9qr5,15.0,1,1
t9qr9,15.0,1,1
t9qrb,15.0,1,1
t9qrd,15.0,1,1
t9qrg,15.0,1,1
t9qrn,15.0,1,1
t9qs1,15.0,1,1
t9qs2,15.0,1,1
t9qs3,15.0,2,1
t9qsu,15.0,1,1
t9qsx,0.0,1,1
t9qt5,15.0,1,1
t9qt7,15.0,1,1
t9qtb,15.0,1,1
t9qtd,0.0,1,1
t9qte,0.0,1,1
t9qtj,15.0,1,1
t9qtr,15.0,1,1
t9qtx,0.0,1,1
t9qty,15.0,2,1
t9qtz,2.0,1,1
t9qu0,15.0,1,1
t9qu7,15.0,1,1
t9qu8,15.0,1,1
t9qud,15.0,1,1
t9qur,15.0,1,1
t9qut,2.0,1,1
t9quu,15.0,2,1
t9quv,15.0,1,1
t9qv4,2.0,1,1
t9qv5,15.0,1,1
t9qv6,15.0,1,1
t9qv8,15.0,1,1
t9qv9,0.0,1,1
t9qvs,0.0,1,1
t9qw0,0.0,1,1
t9qwh,0.0,1,1
t9qwk,15.0,1,1
t9qwm,0.0,1,1
t9qwn,2.0,1,1
t9qwr,0.0,1,1
t9qws,15.0,1,1
t9qwv,0.0,1,1
t9qwx,0.0,1,1
t9qx1,15.0,1,1
t9qx6,0.0,1,1
t9qx9,15.0,1,1
t9qxb,0.0,1,1
t9qxh,0.0,1,1
t9qxj,15.0,1,1
t9qy1,0.0,1,1
t9qy2,0.0,1,1
t9r02,15.0,2,1
t9r0d,0.0,1,1
t9r0f,15.0,1,1
t9r0g,15.0,1,1
t9r0p,15.0,2,1
t9r0q,15.0,1,1
t9r0s,15.0,2,1
t9r0u,0.0,1,1
t9r0w,15.0,1,1
t9r11,15.0,2,1
t9r14,15.0,2,1
t9r19,15.0,2,1
t9r3t,15.0,1,1
t9r3x,15.0,2,1
t9r4v,15.0,1,1
t9r4z,15.0,2,1
t9r54,15.0,1,1
t9r58,0.0,1,1
t9r5c,15.0,2,1
t9r5e,15.0,1,1
t9r5k,2.0,1,1
t9r5m,0.0,1,1
t9r5p,15.0,1,1
t9r5q,15.0,1,1
t9r64,15.0,1,1
t9r66,15.0,1,1
t9r67,15.0,1,1
t9r69,0.0,1,1
t9r6b,15.0,1,1
t9r6g,15.0,1,1
t9r6h,15.0,1,1
t9r6q,15.0,1,1
t9r6r,15.0,1,1
t9r6y,15.0,1,1
t9r75,15.0,1,1
t9r78,15.0,1,1
t9r79,15.0,1,1
t9r7k,0.0,1,1
t9r7m,15.0,1,1
t9r7s,0.0,1,1
t9r8g,15.0,2,1
t9r8j,15.0,1,1
t9r8p,15.0,1,1
t9r8s,15.0,2,1
t9r8t,15.0,2,1
t9r90,15.0,1,1
t9r92,15.0,1,1
t9r94,15.0,1,1
t9r98,15.0,1,1
t9r9c,15.0,1,1
t9rb0,15.0,1,1
t9rb9,15.0,1,1
t9rbh,15.0,1,1
t9rcg,15.0,1,1
t9rck,15.0,1,1
t9rcv,0.0,1,1
t9rcw,15.0,1,1
t9rcx,0.0,1,1
t9rdf,15.0,1,1
t9rdj,15.0,1,1
t9rdk,15.0,1,1
t9rds,15.0,1,1
t9rdt,15.0,1,1
t9re0,15.0,1,1
t9rf0,15.0,2,1
t9rfv,0.0,1,1
t9rh0,0.0,1,1
t9rh8,0.0,1,1
t9rh9,0.0,1,1
t9rhd,15.0,1,1
t9rhk,15.0,2,1
t9rhn,0.0,1,1
t9rhp,0.0,1,1
t9rzy,15.0,1,1
t9s02,0.0,1,1
t9s3c,0.0,1,1
t9s3d,0.0,1,1
t9s4h,0.0,1,1
t9t7z,0.0,1,1
t9t9v,0.0,1,1
t9tbb,0.0,1,1
t9tbp,15.0,1,1
t9tbw,15.0,2,1
t9tby,15.0,1,1
t9tcg,15.0,1,1
t9tcj,15.0,2,1
t9tcs,0.0,1,1
t9tcu,15.0,1,1
t9tcz,15.0,1,1
t9tdf,0.0,1,1
t9tex,15.0,2,1
t9tez,15.0,2,1
t9tf5,15.0,1,1
t9tf6,15.0,2,1
t9tf7,15.0,1,1
t9tfn,15.0,1,1
t9tfv,15.0,2,1
t9tfx,0.0,1,1
t9tfz,0.0,1,1
t9tg1,15.0,2,1
t9tg2,15.0,1,1
t9tg5,15.0,1,1
t9tgf,0.0,1,1
t9tgk,0.0,1,1
t9tgn,0.0,1,1
t9tgt,15.0,2,1
t9tgv,0.0,1,1
t9tkp,15.0,1,1
t9tmh,15.0,1,1
t9tpu,15.0,1,1
t9tq2,15.0,1,1
t9tsq,15.0,1,1
t9tst,15.0,1,1
t9tte,15.0,1,1
t9ttf,15.0,1,1
t9tth,15.0,4,1
t9ttp,0.0,1,1
t9ttw,15.0,1,1
t9ttx,15.0,1,1
t9tty,15.0,1,1
t9tu3,15.0,1,1
t9tu7,15.0,1,1
t9tu8,15.0,1,1
t9tu9,15.0,1,1
t9tue,15.0,1,1
t9tuk,15.0,1,1
t9tv1,15.0,1,1
t9tv3,15.0,1,1
